CreditScore,Age,Tenure,Balance,NumOfProducts,HasCrCard,IsActiveMember,EstimatedSalary,Geography_Germany,Geography_Spain,Exited
426,76,1,53705.227137215574,3,1,0,123184.28196749922,0,1,1
522,30,5,182568.23179117113,4,1,0,62989.49555345007,1,1,1
578,56,5,59615.81475263897,2,0,1,144482.72197532404,0,0,0
707,57,6,111036.1199287287,2,0,1,117772.10270230884,0,0,0
804,39,0,165552.43273032672,4,1,0,79085.89318372565,0,0,0
593,66,0,80423.66760547666,2,1,1,137298.06822714504,1,0,0
576,34,1,165731.5918482054,1,0,0,113270.6424780373,1,0,1
737,65,10,144739.2794937325,3,1,0,75968.66518119682,0,1,0
406,39,1,184173.19061663092,2,1,0,146637.89058599324,0,1,1
719,51,4,65166.91251795308,2,0,1,58810.634008463094,0,1,0
728,79,0,21005.612956026453,3,1,1,53354.19776279313,1,0,0
674,25,10,86069.89958608549,4,1,0,136305.3069952607,0,0,1
372,66,1,157162.69383782762,3,0,0,111958.33928987203,1,1,1
329,62,5,90087.02267801102,4,1,1,64916.27563721648,1,0,0
487,35,2,52397.58603861413,4,1,1,50134.311258849004,0,0,0
663,41,3,5520.635514602956,1,0,0,43144.97884777351,0,0,0
750,77,0,62604.76059116547,3,0,0,60754.52811427144,1,0,1
494,71,4,142676.2222326276,2,0,0,36320.197826962125,1,0,0
455,77,3,29522.75124534731,4,1,1,38895.25899273285,0,1,0
471,59,7,68175.87606144762,1,1,1,120961.15929936356,1,1,0
340,19,2,4046.2923410224503,3,1,0,28288.827679222784,0,0,1
362,19,9,144351.00064519825,4,1,1,77107.4763777838,0,0,0
322,44,0,176136.60941023505,1,0,1,72649.8486007186,1,1,0
659,31,9,113705.66353760684,2,0,0,144824.83504707698,0,1,0
374,65,4,5174.4211785262005,4,0,1,80520.41754902354,1,1,0
417,56,0,43525.062509906624,4,1,1,40911.197463735356,1,0,0
679,70,10,87693.82705898563,2,0,0,31492.610207926424,0,0,1
589,70,4,117516.2441122971,2,1,0,115217.01887295325,0,1,0
739,73,8,99255.26849409423,2,1,1,39205.737862127644,1,1,0
306,29,4,183173.20928225428,4,1,1,141937.8040902673,1,0,0
495,49,1,187727.26328030106,1,0,0,92697.73283696693,0,1,0
720,45,1,21430.49250783311,1,1,1,72220.55631703774,1,1,0
492,72,9,27678.17564146773,2,1,0,108963.2477200729,1,1,0
447,45,8,71610.98244647961,1,0,0,45860.64988886015,0,0,1
501,63,4,84246.97638011891,2,0,0,69693.47725176092,1,1,1
743,42,10,117213.33853222511,2,1,1,24343.800497037846,0,1,0
718,21,7,154631.94995753132,3,1,0,134098.1616241601,0,0,0
726,43,9,27153.54111234851,1,1,1,75283.4195029524,1,0,0
778,53,3,160527.9392155081,4,0,0,118647.27501495651,0,0,1
774,67,1,122005.66269506281,3,0,0,139191.12408740917,0,0,0
425,20,3,196176.89215900033,2,0,1,104863.10814308154,1,0,0
694,18,10,130233.53561650646,3,0,0,68847.07108038879,0,1,0
624,34,3,143218.30094814353,2,0,0,100538.70288980762,1,1,0
691,24,10,39041.7732804339,2,1,1,66843.03622125194,1,0,0
739,79,8,153772.39107180724,2,1,1,93750.8164352817,0,0,0
503,65,9,15853.235536634735,1,1,0,76181.49208306146,1,1,1
785,79,10,131306.08723763723,2,1,0,39482.89479984615,1,1,0
330,22,5,11114.581769740273,2,0,1,121413.14916160046,1,0,0
687,36,9,23045.16426191936,1,0,0,84534.4773128414,0,0,0
733,56,5,21573.254863318158,1,1,0,44718.54504447601,0,1,0
675,63,4,10496.81296451126,2,1,0,135937.85751253297,0,0,0
643,51,5,64227.78338917927,1,0,1,130918.43408773492,1,0,0
742,52,0,198870.49158050722,4,1,1,92647.39949120392,1,0,0
374,66,4,69645.07369230725,4,1,1,146141.42799992126,1,0,0
454,33,5,152155.18266770995,2,0,1,140532.13478719542,0,1,0
729,57,7,26463.40317142011,3,1,0,136610.75892866933,0,1,1
662,67,3,90898.21605309095,1,0,1,37327.930860603075,1,0,0
747,64,4,37023.16711297844,3,1,1,58301.84340043499,1,0,0
533,56,3,38419.43401864081,4,1,1,73324.72799027729,1,0,0
561,44,6,19938.007314807594,2,1,1,128148.20531682842,0,1,0
424,58,9,86408.83060558642,4,0,0,133260.64902189517,0,1,0
544,55,5,15106.984149733882,1,0,1,117693.07551076605,0,0,0
841,67,3,181962.2712711322,1,0,1,81411.90763281583,1,0,0
784,67,5,89580.06431439087,2,0,0,41047.149611795125,0,0,1
421,42,3,167713.22828757626,1,0,0,24575.50527631926,1,0,1
424,43,7,195892.88994110245,1,0,1,110909.30616827834,0,1,1
848,73,10,135555.83576404792,1,1,1,149240.02982964698,0,1,0
469,31,2,180302.15142683467,3,1,1,64911.37550538122,0,0,0
423,31,7,27073.504100600476,2,1,0,93935.14736277891,0,0,0
334,31,1,165998.72917248716,2,1,1,125375.64272784871,1,1,0
386,42,5,54243.466641995175,2,0,0,44242.60790127059,1,0,0
500,53,7,94519.60776843218,1,1,0,127842.41122975235,1,0,0
668,21,0,129316.52981886646,1,0,0,101294.60449841653,0,1,0
376,64,5,180708.71850704277,1,1,0,94080.28015982792,1,1,1
358,32,8,182198.76018594837,2,1,1,119096.61881326821,0,1,0
730,49,9,18420.475428368998,3,0,0,51323.3104290842,1,1,0
799,35,9,72911.09776421168,4,0,1,99921.45252164289,1,0,0
408,31,1,158635.04133684334,2,1,0,51248.91295223129,0,1,0
577,75,10,140631.37784644507,2,0,1,43339.603046671145,1,0,0
367,18,0,5270.489004165602,3,0,1,101036.10289752223,0,1,0
368,59,1,89977.88101138995,4,1,1,55006.54320445866,1,0,0
464,78,4,165850.61902472354,4,0,0,112869.29251349405,0,0,0
788,37,5,147536.88746675456,1,0,0,86883.10712390851,0,1,1
604,27,0,82369.95846646454,4,0,1,110343.98916647145,1,1,0
664,27,6,147032.2244693511,1,1,0,135910.45064977522,1,1,1
678,76,10,110242.1418273213,2,0,1,37971.985785151126,0,1,0
642,41,3,182525.7996136573,3,0,0,28676.02422540269,0,1,0
653,51,8,117425.43488010875,2,0,0,71989.19891535319,0,0,0
715,78,5,80146.83575887363,4,1,0,113171.99730368884,1,1,1
408,45,8,172584.12491364687,2,1,1,135199.69315979967,1,1,0
796,44,0,9973.76846132818,3,1,1,24523.27261443635,1,0,0
640,57,3,180102.12872749535,3,0,0,123084.56028782787,0,1,0
682,18,1,139269.36289955708,1,1,1,29804.226078479132,0,0,0
832,50,5,188121.17208481557,2,0,0,95474.83784222249,0,0,0
599,21,3,50100.97382539167,3,1,1,64733.371900155806,1,1,0
438,24,8,138984.27292797226,3,1,1,22295.04473572749,1,0,0
658,26,2,161892.6533811989,3,0,1,32622.147773271612,0,1,0
798,33,0,140420.51595717535,3,0,0,65984.40783286253,0,1,0
684,22,10,42066.74045785301,4,0,1,143987.94350200205,0,0,0
579,51,10,55117.91361456872,2,0,0,40128.16881125595,1,1,0
782,77,0,113348.46969053474,2,0,0,55357.017760378876,1,1,0
410,40,8,89350.1205381539,2,0,0,149237.29971176636,1,1,1
438,60,8,147023.43768330564,4,0,1,82480.66225947948,1,0,0
734,67,4,75735.33829326408,4,1,1,54091.86386814524,1,1,1
808,42,1,171896.1043719445,3,1,0,100072.13103660857,0,0,0
572,74,8,86384.08100735005,4,1,1,76684.19480161388,0,1,0
398,68,7,8008.256142958481,1,0,0,131580.05643825204,0,0,1
403,30,10,3472.8151769891415,4,1,0,21037.288637785397,1,1,0
513,41,9,129348.51721690955,3,0,0,149580.95913115982,1,0,0
464,28,9,108110.62365636516,2,1,1,28620.617377475883,1,0,0
819,69,5,108548.92867125775,4,1,1,89826.0792304436,1,1,0
583,68,6,158001.8032056891,2,0,1,110661.99869114933,0,0,0
816,34,5,75144.04692794391,2,1,0,91477.92609698328,1,1,0
463,54,4,199089.39951899694,1,1,1,59100.58868569874,0,1,1
363,30,3,189106.02012197045,1,1,0,131206.25999415078,1,1,0
390,79,6,2592.353431564942,4,1,0,75954.993997541,0,1,1
416,44,3,179148.55363975125,2,1,1,59091.17447775278,1,1,0
566,37,9,136109.93007402142,3,0,1,119883.38114168098,0,1,0
439,50,9,100418.06736320698,2,0,0,38961.262839270785,1,0,0
545,59,9,116549.4948188085,2,1,0,46651.176321130384,0,1,0
694,49,8,168371.47265286426,1,0,1,52860.06957682505,0,1,0
786,25,4,190207.47841460476,1,0,1,76534.52707714535,0,1,1
775,73,7,112066.72494728849,1,1,0,22643.71990460524,1,0,1
816,46,5,36258.289437717984,1,0,1,148930.83477410104,0,1,0
483,57,3,127950.79676445299,4,0,1,98019.62387374294,0,0,0
319,36,2,15243.793677716134,4,0,0,146193.5272273963,0,1,1
823,23,10,127027.74736697355,2,1,1,124968.92445133648,1,0,0
828,61,5,161722.3605053747,4,1,0,37460.2995414562,1,1,1
446,77,0,70666.28729717739,3,1,1,47178.847163902785,1,0,0
603,56,1,14236.884851034736,2,1,0,24478.406233611637,1,0,1
527,65,6,138445.22568258125,2,1,0,128392.76206983712,1,0,0
401,58,3,67865.75003371583,3,1,1,97149.4898323226,1,0,0
716,38,4,49819.33037611032,2,1,1,47958.45653114616,0,1,0
515,74,10,137836.3517886484,3,0,1,146111.02395881707,1,0,0
706,39,9,193917.29378175898,1,1,1,115776.0667378838,1,1,0
698,59,0,149064.4754851475,1,0,0,111717.44730608516,1,1,0
798,27,1,98270.0081118751,1,1,1,54709.20647704888,1,0,0
764,27,3,120102.14448482964,3,1,1,60738.57197288458,1,1,0
381,69,7,28455.78173715777,4,1,0,106837.24941309303,0,0,0
664,46,9,162642.65713656158,4,1,0,97161.7142918554,1,0,1
462,33,3,120859.00212228378,2,0,0,104146.86060757512,0,1,0
347,18,2,193166.07959960346,1,1,1,134246.96167901024,1,1,0
810,34,2,195896.6736579896,1,0,0,40852.12001211121,0,1,0
628,47,4,70917.33848808061,2,0,1,35123.34425294894,1,0,0
415,43,2,197709.18710253417,1,0,0,93402.31067038534,1,1,1
636,70,7,191366.70562051804,1,1,1,85020.24642396424,1,0,0
446,78,4,127966.39276102721,3,1,0,72373.085340372,1,0,1
622,63,6,66692.88569183125,2,0,0,137612.65845047694,0,0,1
742,36,10,150668.0441495538,3,1,1,92589.43332268391,0,1,0
312,70,7,54247.44627122717,1,1,1,93742.67860103112,0,1,0
793,38,4,125968.77933491612,1,1,1,67635.81123552567,1,1,0
586,34,7,4916.322759912806,2,0,0,64729.33867998235,1,1,0
413,63,2,125716.55930883472,1,0,1,148388.5778843151,1,1,0
779,57,6,190321.65694671235,4,0,0,100999.45973485823,0,0,0
321,38,7,47028.608541243935,3,0,1,127265.03796536458,1,0,0
648,70,6,155635.8973431555,3,0,1,78169.55992089924,0,1,0
619,58,1,58684.70998312032,4,1,0,44941.05965784027,1,0,0
425,57,7,141569.94974572829,2,0,0,62229.329110342194,1,0,1
576,62,5,139994.4739747051,2,0,1,64996.54472708972,1,0,0
503,66,9,36947.5483380957,1,0,0,93438.62824070605,0,1,0
493,36,2,119425.58208420397,2,0,1,40100.03888093091,1,1,0
846,77,3,171833.79062263074,4,1,1,70312.35575468132,0,0,1
585,24,6,76506.61388791224,2,1,1,33075.032830720025,0,0,0
356,34,2,142055.3902697825,1,0,1,84548.95050532548,1,0,0
602,18,0,134886.0070469093,4,1,1,143165.1754744485,1,0,0
462,54,5,51502.80036012074,1,0,1,64061.37773650279,0,1,0
318,74,2,183728.71195714068,3,0,1,26462.618555550704,0,1,0
669,23,10,112702.41682325459,3,0,1,99138.86760399253,1,0,0
563,43,9,71058.53136110483,2,1,1,102514.85705499463,1,0,0
412,19,5,32871.67514048734,4,1,1,82344.06217457925,0,1,0
787,76,9,94691.6704839538,4,0,1,71591.74649126461,0,1,0
626,49,2,146022.68758034002,4,0,0,136046.39807673544,0,1,0
841,74,5,124728.05395419759,1,0,0,141996.83382433988,1,0,1
364,65,10,145410.51191055265,4,1,1,107511.00575088624,1,0,0
591,71,3,158352.1504600768,2,0,1,85159.24668930913,1,1,0
324,22,3,88200.953297888,3,0,1,28781.20127302417,1,1,0
848,54,9,104033.23680485848,2,1,1,59134.95995616593,0,1,0
300,48,9,197284.4223161781,3,0,0,57061.926805457806,0,0,0
848,29,10,193610.27916417312,3,1,0,27571.52450889576,1,0,1
440,52,1,82963.42495177183,2,0,0,129637.20256662102,0,1,1
487,47,3,137035.90484129902,3,1,1,132716.1888268795,0,1,0
427,65,10,53518.03566557056,3,0,0,138608.21484826188,0,0,1
500,23,3,30539.509127129684,1,0,0,116435.21037260945,0,0,0
426,32,10,153680.24452474673,2,1,0,112366.8161044204,1,0,1
556,32,6,87235.99388360485,2,0,0,82117.44623268361,1,0,0
846,78,4,35410.560730003795,2,1,0,131461.7318934523,1,0,0
493,33,7,151769.5847041094,3,0,1,86317.49355038867,0,1,0
403,37,6,183034.07195880468,4,1,0,23853.344135764564,0,0,0
834,30,9,186654.7000915474,4,0,0,96038.34820229527,0,1,0
564,61,8,119266.74169252391,3,1,0,70759.48684864884,1,0,0
683,59,7,95928.22579497471,4,1,1,87768.73333692682,0,1,0
559,63,8,28373.317232361118,4,0,0,77291.79250349902,0,1,0
713,48,0,158557.96085122065,3,0,0,84583.76523447226,0,1,0
657,51,9,189064.63042005795,2,1,1,34114.45448634082,0,0,0
374,46,2,177892.08272347934,1,1,1,21889.31623445801,0,1,1
654,20,4,150356.69088753415,2,1,0,64224.362346455906,0,1,0
487,26,8,913.7725181552092,2,0,0,53090.053735563844,1,1,0
589,28,7,81550.17492146815,2,1,0,52507.50292910876,1,0,1
344,28,9,82142.83434036159,1,1,1,141822.37913571732,0,0,0
382,42,6,178873.64659194637,2,1,1,126468.05499534582,0,0,0
422,39,1,13130.143383809667,4,0,0,21738.212065255528,0,1,0
657,59,10,106244.51677638531,1,0,0,21133.497353021663,0,1,0
827,75,5,27226.880785423436,4,0,0,120996.9902397629,0,1,0
365,63,3,132458.78285319445,1,1,0,148031.87549504155,1,1,0
674,26,4,158451.0976356362,4,1,0,80476.8267411015,0,0,0
461,37,4,128391.84239432626,2,0,0,76306.86942604394,0,1,0
679,76,3,158917.02820412518,2,0,0,55857.188269160695,0,1,1
657,38,3,121499.25954637607,2,0,0,106662.38631034296,1,1,1
487,27,3,37967.82209497529,4,0,1,81314.42346549778,0,1,0
621,39,10,76532.70370047493,4,1,0,41777.432124728424,0,0,0
749,46,1,191373.76323945101,3,0,0,82578.70484876158,0,0,0
773,26,0,57634.98255560133,4,0,1,68928.2315280051,0,0,0
312,78,1,12572.47685267,1,1,1,135674.76870777394,0,0,0
483,22,6,76965.99497911052,2,1,1,120306.25931469345,0,1,0
410,57,0,73261.4237688229,1,0,0,111162.1675123085,0,0,1
807,28,5,94061.76314648356,3,0,0,62530.82900972996,1,0,1
589,18,3,112060.68441624251,3,0,0,38149.99965510397,1,0,0
594,70,1,198484.6533014179,4,0,1,132408.26794093844,1,0,0
750,59,2,151246.78843720342,2,1,0,64557.160239723824,1,1,1
514,18,6,7178.152851542063,1,0,0,97084.35699022636,1,1,1
326,75,5,142542.46564130252,3,0,0,96807.32382927528,0,1,0
530,79,5,164846.3496823517,3,0,0,140646.90061324887,0,1,1
620,71,7,179126.14777687727,1,0,1,42324.07236962441,0,0,0
532,56,7,84801.22058048025,3,1,0,120313.91016164183,0,0,0
736,77,5,62725.113621169905,1,0,0,80136.7750804568,1,1,1
832,63,0,167864.9585446476,2,1,0,42717.76150637403,1,0,1
702,22,9,155523.08187170775,4,0,0,128633.01894861113,1,1,0
352,66,6,107208.48999316515,1,0,1,126618.08377197909,0,0,0
612,39,7,23576.55688303044,2,0,0,25223.713280019427,1,1,0
580,43,4,130352.26781362022,1,1,1,112227.20228262657,0,1,0
330,70,10,13133.513286574838,3,1,0,39957.58520205345,1,1,1
636,23,3,20073.360938033446,2,0,0,99346.8454726836,1,0,0
482,49,6,66228.04778504629,1,1,1,103694.34208341401,0,1,0
322,65,10,74235.09937361248,2,1,1,106481.79155640386,0,1,0
843,28,5,92394.80777805603,1,0,0,35612.592118039094,0,1,0
745,27,5,67828.59184374975,1,1,1,97781.0681573334,0,1,0
373,64,2,6757.631086903859,2,1,0,32982.21749003619,0,0,1
309,56,10,31483.136885146723,2,1,0,116922.04433098076,1,0,0
783,72,9,23022.393166406862,2,1,1,28286.80223742337,0,0,0
755,51,3,86236.7197131919,3,1,0,118515.43447641944,1,1,0
459,48,4,42425.78543633291,4,0,0,134854.01253116375,0,1,0
313,29,8,58709.058578993354,1,0,1,58810.41351809675,0,1,1
477,68,7,94313.49267294524,1,0,1,121177.95802407395,1,1,1
711,61,2,47112.3719621056,2,1,0,74277.75721063436,0,1,0
352,33,5,49185.82087721186,1,0,0,123702.76888390687,0,0,1
707,55,9,166628.83547731373,4,1,0,109212.80805627091,1,0,1
321,20,0,109617.37361212992,4,0,1,57588.2665996901,0,1,0
329,19,2,171351.89031599936,1,1,0,45185.37565220847,0,1,1
559,69,9,102905.18304384209,1,1,0,138916.47769709682,0,1,1
504,22,6,181852.8464846643,2,1,1,129067.29218199816,0,1,0
358,28,6,50948.414298600306,4,0,0,105787.26238629204,0,1,1
770,75,1,123334.00668944021,1,1,1,65418.31036548646,1,1,0
765,42,2,100646.35477077577,4,0,1,86359.71985402479,0,0,0
311,52,6,183738.1853366386,1,1,0,92522.33701574843,0,1,1
589,52,5,83695.91557146623,3,1,1,31189.093647170233,1,0,0
653,39,6,170964.76265331352,4,0,0,146390.40254827056,1,0,0
374,54,9,112780.8101211728,3,0,0,31936.49717605878,1,1,0
740,39,8,141708.59037209945,2,1,1,113818.87569571166,0,0,0
540,72,7,177378.61862391126,4,1,1,84064.21527137392,1,1,0
453,28,5,199381.28294095903,1,1,1,118784.23493893088,1,1,0
395,49,3,146227.9117295439,1,0,0,53920.94108146816,0,1,0
593,52,9,62904.390583556546,3,1,0,71364.34623605336,0,1,1
508,48,8,59802.39865842194,4,1,1,88315.18906099019,0,0,0
642,62,6,61820.76497839284,4,1,0,35695.44011485079,0,1,0
387,70,4,19581.66405989965,4,1,1,130738.85808074546,1,0,0
689,25,1,10719.77838577387,2,0,0,148899.87795780814,0,0,1
624,37,8,116168.57526473951,4,0,0,74286.38394296814,0,1,0
456,59,6,162117.70544433847,2,0,0,68986.1351869243,1,1,0
436,51,8,7226.907963072038,1,0,0,97230.480639057,1,1,1
727,21,10,113326.8592843681,3,1,1,109526.92847745003,0,0,0
751,35,8,74352.22424456585,3,1,0,132914.93361253673,1,1,1
440,68,9,178497.0405115237,4,0,1,68475.83043479334,1,1,0
382,21,4,29077.385776177245,3,1,0,119427.54562631069,0,1,0
476,37,6,112686.40100190914,4,1,0,51210.49155664376,0,0,0
497,75,4,194184.1413989585,1,1,1,108458.23818031937,1,0,0
720,26,2,69006.59329301253,1,0,0,80676.87864145961,1,1,0
700,33,9,148355.3822587011,1,0,1,106018.47209121156,1,1,0
770,43,7,176490.2310080171,3,0,0,69374.99263927872,1,1,1
517,55,7,37242.11249434575,4,1,0,58264.11294372444,0,1,1
474,42,8,198505.4360524008,2,1,0,83178.71926555102,1,0,0
322,21,10,161877.33300780604,1,1,1,136363.3529140125,1,0,0
534,58,5,27512.85162250792,1,0,0,107730.7658635849,0,1,0
312,76,1,62176.94010296753,2,0,1,99515.44767395672,0,0,0
400,62,2,124994.00767146873,2,0,0,113582.4791554473,0,0,0
835,58,10,176983.5525208785,3,0,1,114784.51807716208,0,1,0
822,55,9,38967.10451845549,1,1,1,58316.72894699021,1,0,0
751,70,10,146241.11650909903,3,1,1,50255.891789109526,1,1,1
730,36,5,54129.60264360416,1,0,1,86187.1426830785,0,0,0
832,31,0,161083.29012553292,3,0,0,39218.766425849826,0,1,0
592,38,1,136688.40545500666,3,1,1,81716.28327545739,1,0,0
400,32,7,104581.80693372145,2,1,1,110095.88448828152,1,1,0
801,20,10,129973.19248180001,4,0,0,20963.321369116606,0,0,1
603,54,7,175289.04910676344,4,0,1,34449.16913319419,1,0,0
839,70,5,77285.17196929675,4,0,0,145079.98347834384,1,0,0
654,67,2,153850.03603120573,1,1,0,140632.45594284794,1,1,1
602,63,1,31781.086975099293,2,1,0,74329.1459553073,1,0,1
795,33,5,140237.1130883803,2,1,0,96704.26608833254,0,0,0
526,31,0,150131.4724943421,2,1,1,40188.01673767275,0,0,0
535,26,9,88599.53935089105,1,1,0,63031.55854016432,0,0,1
754,64,5,158724.42105991548,3,0,1,123081.18321001722,1,0,0
312,24,8,111420.6731755754,3,0,0,131275.65468989388,0,0,0
509,31,6,187254.87953389314,4,0,1,72687.98169880614,1,0,0
696,23,8,22493.287192272903,4,0,0,60436.84982696802,1,1,0
399,38,1,26164.285253036356,1,0,1,108618.6467812233,0,0,1
330,32,10,168485.4884089111,1,1,0,113327.41038398295,1,0,1
827,69,4,168472.25491327042,4,0,1,147894.91366056536,1,1,1
628,25,8,94244.95024165174,3,0,1,110652.74504600116,0,1,0
465,51,6,192792.44197444615,3,0,1,51221.449666677494,0,1,0
758,57,8,135877.86372534063,2,1,0,27797.995724951164,0,1,0
399,18,10,196570.6493524124,4,0,1,53488.67658979653,0,1,0
472,49,5,106479.07904026366,4,1,1,49464.84113257229,0,1,0
461,75,6,40322.66884960311,3,0,1,32068.45660598662,1,1,0
562,66,9,88878.62540582611,2,0,0,77770.38543894474,0,1,1
573,68,4,196097.3683894029,4,1,0,57458.08603867237,1,0,1
302,22,5,74082.7906058815,3,0,1,140261.77378415765,0,1,0
327,47,0,191403.28662696667,3,0,1,72508.26733174745,1,0,0
625,39,0,159404.2695348633,3,1,1,133960.15943502483,1,1,0
448,37,1,88421.26555859948,2,0,1,59875.16784862752,0,0,0
839,33,10,108374.20639151671,2,1,1,128093.77697131853,1,0,0
787,24,3,121487.81545645911,3,1,0,79086.89196333704,0,1,0
737,24,10,133153.21694606112,2,1,0,24206.565843163917,1,1,0
364,67,8,15339.843323023939,2,1,0,83303.94591815237,1,1,0
655,67,6,186717.61048324264,2,1,0,49479.86447719244,1,1,1
832,19,5,119399.9426201331,2,0,0,59967.4817461171,0,1,0
551,64,0,186229.84392076393,1,0,0,108966.46230684982,0,1,0
534,31,4,126379.69425767295,4,0,1,88835.60534880705,1,0,0
526,48,10,86203.0978019502,4,1,0,135519.6249302441,0,0,1
824,67,3,113385.60230726644,2,0,1,141674.10540948983,1,0,0
612,78,4,165900.654808057,3,1,0,109824.45941173598,0,0,0
348,58,10,65225.166290334746,4,0,1,132259.6037387161,1,1,0
417,31,8,191292.01141518375,2,1,1,45359.67096322591,0,1,0
353,22,2,93191.03956114728,4,1,1,30305.682136027834,0,1,0
343,28,3,191247.4004194773,3,0,1,63285.98409082648,0,0,0
352,57,7,176151.3229486526,2,0,0,62343.11849439352,1,1,1
824,22,2,153532.39128316246,3,0,0,106462.02733227913,1,1,0
401,46,2,93487.55988744122,4,1,1,129246.76887496815,1,0,0
697,28,8,117389.02886286403,1,0,1,58594.704610364686,0,1,0
437,22,4,167605.88247206513,3,1,1,75220.4900853424,1,1,0
686,66,9,108811.16037294012,2,0,1,33644.19687495539,0,1,0
410,71,0,147637.91530769822,2,1,0,73656.3221978522,0,0,1
316,49,6,158131.81020135267,3,1,0,47873.131686754015,0,0,1
481,53,6,102619.04913373695,1,0,1,69719.19963230629,0,1,0
835,32,5,107249.50367073376,4,0,1,54625.14378043747,1,0,0
840,36,5,39566.94344437648,4,0,1,125134.83952187478,0,1,0
470,39,2,48947.83554141684,4,1,1,20528.149399867358,0,0,0
708,51,2,180988.63663884238,4,1,1,64032.07402727072,1,0,0
677,73,9,168065.92253266362,4,0,1,146000.6332635159,1,0,1
487,34,10,2024.5117080228026,2,0,0,108269.05059158111,1,1,1
529,29,8,173877.51719761247,2,0,1,120381.74006326811,1,0,0
418,42,0,5046.977117360419,3,1,1,131783.5892102377,0,0,0
455,73,6,91656.08058846566,3,1,1,67039.731710262,0,0,0
764,34,10,13486.545222180535,4,0,1,28572.800632660757,1,0,0
403,27,9,193764.6276914338,4,0,1,73389.69431955474,0,0,0
801,45,6,194463.85116084325,4,1,1,104851.83744497976,1,1,0
474,74,7,122174.18839332343,1,1,1,68202.90542317418,1,1,0
720,35,5,78440.98216470671,3,0,0,78280.62646069999,1,0,0
433,68,7,102398.55003891587,2,0,1,127315.51790585095,1,1,1
690,35,0,152459.86409638316,4,0,0,24710.826214874087,1,0,0
800,62,0,44638.59194403674,3,1,1,63513.73337455474,1,1,0
332,49,8,88344.49824338588,1,0,0,83493.69362448773,1,0,0
354,31,3,147453.73805061696,1,1,0,58894.31453269661,0,0,1
818,73,2,79078.49556742546,4,0,0,77957.81544388647,1,0,1
311,33,5,6399.304418539286,2,0,0,72229.36422963373,0,0,1
827,67,9,101478.88381102394,3,0,1,140108.1625986005,1,0,0
672,75,8,147482.23250790933,2,0,0,84105.93104150923,1,0,0
783,35,9,195363.28183691204,4,0,1,81921.85454226076,0,0,0
527,33,10,7409.230639470144,4,0,1,53083.45245841837,0,1,0
606,34,3,107984.12043019543,1,1,1,26021.967251531583,1,1,0
756,24,8,89987.7324277915,1,1,1,58932.153581868726,0,1,1
459,29,4,48489.757858187986,3,0,0,23537.063401480387,0,0,1
630,51,6,127552.54400944753,4,1,1,127480.65247961113,0,0,0
524,27,2,32724.498571156422,4,1,0,46557.396330616335,1,1,0
803,22,2,56772.95346297055,3,1,0,138455.1587631342,0,1,1
755,38,2,156351.47803502486,2,1,1,135158.68600747915,0,1,0
344,20,7,92082.348005111,1,0,1,106410.46391046073,1,0,0
513,36,5,198734.12938397695,4,0,0,132130.67857584835,1,1,1
358,62,8,77292.14882975881,4,0,0,134128.9545681671,1,0,0
494,61,8,92652.21322004327,2,0,0,120925.0298227157,1,1,0
788,52,7,60051.55241770681,2,0,1,86030.6312555399,1,1,0
456,23,0,47258.72123820909,2,1,0,143506.0418572074,1,1,0
525,31,5,184456.2822389634,1,1,1,126306.3379057762,1,1,0
711,21,3,149765.3280257462,3,0,0,36508.05115119154,0,0,0
504,62,3,66680.50644028267,4,0,0,74588.07786406705,0,1,0
378,68,2,140031.19792914492,1,0,1,90159.85429931355,0,0,0
423,35,8,193156.75008731213,2,0,0,88823.88585498279,0,0,0
770,46,1,14809.593122782782,4,1,1,69339.52310604023,1,0,0
517,52,0,52900.88087417186,4,1,0,89113.23270177875,0,0,0
815,69,9,40115.70983900028,1,1,1,32088.96569552406,1,0,1
403,55,2,173956.63272888202,2,1,1,105180.21670636177,1,1,0
692,33,3,35838.06591030321,2,0,1,84706.48527770439,0,1,0
733,37,3,61615.199197932816,3,0,0,122394.88696854438,0,1,0
630,41,5,108772.15466523696,2,0,1,110140.40027713601,1,1,0
442,52,0,124218.87111738994,1,1,1,34660.07318974164,0,0,0
839,61,0,161636.75250653116,3,0,0,65592.24106717239,1,1,0
577,68,1,81464.64931078075,3,0,1,115712.07133537142,1,1,0
532,36,3,106848.94453077855,3,0,1,63795.20504620744,1,1,0
828,73,6,193092.41500884105,3,1,0,93697.13430155595,1,0,0
389,21,5,59472.34732868125,3,0,0,144965.04103285895,1,1,1
791,50,10,49618.84223306496,1,1,1,30389.67866157576,1,0,0
498,19,8,142119.83826835032,4,1,0,44737.59674172671,0,0,0
661,30,6,154227.25424009436,2,1,0,82479.22221018339,0,1,0
740,79,4,82955.78063606167,4,0,1,115996.34858526125,1,0,0
325,75,5,42595.78364437813,4,0,0,62914.473955363304,0,1,0
324,78,9,155784.53116227846,2,0,0,35269.99279972704,1,1,1
693,62,8,134098.5790558076,2,1,1,61050.85802176694,1,1,1
806,47,0,175245.56025604787,4,1,0,103776.23226493107,1,0,0
600,51,10,168865.29286542427,2,0,1,123031.21255092608,0,1,0
638,47,8,41039.03690084667,3,1,1,147011.67586724623,0,1,0
566,68,5,166467.83601773606,2,1,0,118974.94078381953,0,1,1
